concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
44821055,66120,"Other and unspecified uterine inertia, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44821056,663.33,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, antepartum condition or complication",ICD9CM,09,FALSE
44821056,66333,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, antepartum condition or complication",ICD9CM,09,TRUE
44821057,663.43,"Short cord complicating labor and delivery, antepartum condition or complication",ICD9CM,09,FALSE
44821057,66343,"Short cord complicating labor and delivery, antepartum condition or complication",ICD9CM,09,TRUE
44821058,663.50,"Vasa previa complicating labor and delivery, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44821058,66350,"Vasa previa complicating labor and delivery, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44821059,663.63,"Vascular lesions of cord complicating labor and delivery, antepartum condition or complication",ICD9CM,09,FALSE
44821059,66363,"Vascular lesions of cord complicating labor and delivery, antepartum condition or complication",ICD9CM,09,TRUE
44821060,664.6,"Anal sphincter tear complicating delivery, not associated with third-degree perineal laceration",ICD9CM,09,FALSE
44821060,6646,"Anal sphincter tear complicating delivery, not associated with third-degree perineal laceration",ICD9CM,09,TRUE
44821063,665.34,"Laceration of cervix, postpartum condition or complication",ICD9CM,09,FALSE
44821063,66534,"Laceration of cervix, postpartum condition or complication",ICD9CM,09,TRUE
44821064,665.94,"Unspecified obstetrical trauma, postpartum condition or complication",ICD9CM,09,FALSE
44821064,66594,"Unspecified obstetrical trauma, postpartum condition or complication",ICD9CM,09,TRUE
44821066,667.0,Retained placenta without hemorrhage,ICD9CM,09,FALSE
44821066,6670,Retained placenta without hemorrhage,ICD9CM,09,TRUE
44821068,669.0,Maternal distress,ICD9CM,09,FALSE
44821068,6690,Maternal distress,ICD9CM,09,TRUE
44821071,669.94,"Unspecified complication of labor and delivery, postpartum condition or complication",ICD9CM,09,FALSE
44821071,66994,"Unspecified complication of labor and delivery, postpartum condition or complication",ICD9CM,09,TRUE
44821072,670.32,"Puerperal septic thrombophlebitis, delivered, with mention of postpartum complication",ICD9CM,09,FALSE
44821072,67032,"Puerperal septic thrombophlebitis, delivered, with mention of postpartum complication",ICD9CM,09,TRUE
44821073,670.84,"Other major puerperal infection, postpartum condition or complication",ICD9CM,09,FALSE
44821073,67084,"Other major puerperal infection, postpartum condition or complication",ICD9CM,09,TRUE
44821074,671.13,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, antepartum condition or complication",ICD9CM,09,FALSE
44821074,67113,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, antepartum condition or complication",ICD9CM,09,TRUE
44821078,673.33,"Obstetrical pyemic and septic embolism, antepartum condition or complication",ICD9CM,09,FALSE
44821078,67333,"Obstetrical pyemic and septic embolism, antepartum condition or complication",ICD9CM,09,TRUE
44821079,676.0,Retracted nipple associated with childbirth,ICD9CM,09,FALSE
44821079,6760,Retracted nipple associated with childbirth,ICD9CM,09,TRUE
44821080,676.01,"Retracted nipple associated with childbirth, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44821080,67601,"Retracted nipple associated with childbirth, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44821081,676.14,"Cracked nipple associated with childbirth, postpartum condition or complication",ICD9CM,09,FALSE
44821081,67614,"Cracked nipple associated with childbirth, postpartum condition or complication",ICD9CM,09,TRUE
44821082,676.81,"Other disorders of lactation, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44821082,67681,"Other disorders of lactation, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44821083,676.83,"Other disorders of lactation, antepartum condition or complication",ICD9CM,09,FALSE
44821083,67683,"Other disorders of lactation, antepartum condition or complication",ICD9CM,09,TRUE
44821084,678.01,"Fetal hematologic conditions, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44821084,67801,"Fetal hematologic conditions, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44821085,678.1,Fetal conjoined twins,ICD9CM,09,FALSE
44821085,6781,Fetal conjoined twins,ICD9CM,09,TRUE
44821215,760.76,Diethylstilbestrol [DES] affecting fetus or newborn via placenta or breast milk,ICD9CM,09,FALSE
44821215,76076,Diethylstilbestrol [DES] affecting fetus or newborn via placenta or breast milk,ICD9CM,09,TRUE
44821216,761.6,Maternal death affecting fetus or newborn,ICD9CM,09,FALSE
44821216,7616,Maternal death affecting fetus or newborn,ICD9CM,09,TRUE
44821530,V23.41,Pregnancy with history of pre-term labor,ICD9CM,09,FALSE
44821530,V2341,Pregnancy with history of pre-term labor,ICD9CM,09,TRUE
44821608,V72.42,"Pregnancy examination or test, positive result",ICD9CM,09,FALSE
44821608,V7242,"Pregnancy examination or test, positive result",ICD9CM,09,TRUE
44822064,633.90,Unspecified ectopic pregnancy without intrauterine pregnancy,ICD9CM,09,FALSE
44822064,63390,Unspecified ectopic pregnancy without intrauterine pregnancy,ICD9CM,09,TRUE
44822065,634.8,Spontaneous abortion with unspecified complication,ICD9CM,09,FALSE
44822065,6348,Spontaneous abortion with unspecified complication,ICD9CM,09,TRUE
44822066,634.9,Spontaneous abortion without mention of complication,ICD9CM,09,FALSE
44822066,6349,Spontaneous abortion without mention of complication,ICD9CM,09,TRUE
44822067,634.90,"Spontaneous abortion, without mention of complication, unspecified",ICD9CM,09,FALSE
44822067,63490,"Spontaneous abortion, without mention of complication, unspecified",ICD9CM,09,TRUE
44822068,635,Legally induced abortion,ICD9CM,09,FALSE
44822069,635.5,Legally induced abortion complicated by shock,ICD9CM,09,FALSE
44822069,6355,Legally induced abortion complicated by shock,ICD9CM,09,TRUE
44822070,635.81,"Legally induced abortion, with unspecified complication, incomplete",ICD9CM,09,FALSE
44822070,63581,"Legally induced abortion, with unspecified complication, incomplete",ICD9CM,09,TRUE
44822071,635.9,Legally induced abortion without mention of complication,ICD9CM,09,FALSE
44822071,6359,Legally induced abortion without mention of complication,ICD9CM,09,TRUE
44822072,635.91,"Legally induced abortion, without mention of complication, incomplete",ICD9CM,09,FALSE
44822072,63591,"Legally induced abortion, without mention of complication, incomplete",ICD9CM,09,TRUE
44822073,636.11,"Illegally induced abortion, complicated by delayed or excessive hemorrhage, incomplete",ICD9CM,09,FALSE
44822073,63611,"Illegally induced abortion, complicated by delayed or excessive hemorrhage, incomplete",ICD9CM,09,TRUE
44822074,636.20,"Illegally induced abortion, complicated by damage to pelvic organs or tissues, unspecified",ICD9CM,09,FALSE
44822074,63620,"Illegally induced abortion, complicated by damage to pelvic organs or tissues, unspecified",ICD9CM,09,TRUE
44822075,636.72,"Illegally induced abortion, with other specified complications, complete",ICD9CM,09,FALSE
44822075,63672,"Illegally induced abortion, with other specified complications, complete",ICD9CM,09,TRUE
44822076,637.3,Unspecified abortion complicated by renal failure,ICD9CM,09,FALSE
44822076,6373,Unspecified abortion complicated by renal failure,ICD9CM,09,TRUE
44822077,637.30,"Unspecified abortion, complicated by renal failure, unspecified",ICD9CM,09,FALSE
44822077,63730,"Unspecified abortion, complicated by renal failure, unspecified",ICD9CM,09,TRUE
44822078,637.81,"Unspecified abortion, with unspecified complication, incomplete",ICD9CM,09,FALSE
44822078,63781,"Unspecified abortion, with unspecified complication, incomplete",ICD9CM,09,TRUE
44822080,641.80,"Other antepartum hemorrhage, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822080,64180,"Other antepartum hemorrhage, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822081,641.81,"Other antepartum hemorrhage, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822081,64181,"Other antepartum hemorrhage, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822085,645.20,"Prolonged pregnancy, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822085,64520,"Prolonged pregnancy, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822086,646.2,"Unspecified renal disease in pregnancy, without mention of hypertension",ICD9CM,09,FALSE
44822086,6462,"Unspecified renal disease in pregnancy, without mention of hypertension",ICD9CM,09,TRUE
44822087,646.30,"Recurrent pregnancy loss, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822087,64630,"Recurrent pregnancy loss, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822088,646.33,"Recurrent pregnancy loss, antepartum condition or complication",ICD9CM,09,FALSE
44822088,64633,"Recurrent pregnancy loss, antepartum condition or complication",ICD9CM,09,TRUE
44822089,646.4,Peripheral neuritis in pregnancy,ICD9CM,09,FALSE
44822089,6464,Peripheral neuritis in pregnancy,ICD9CM,09,TRUE
44822090,646.41,"Peripheral neuritis in pregnancy, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822090,64641,"Peripheral neuritis in pregnancy, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822092,647,"Infectious and parasitic conditions in the mother classifiable elsewhere, but complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44822096,647.4,"Malaria complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44822096,6474,"Malaria complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,TRUE
44822097,647.81,"Other specified infectious and parasitic diseases of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822097,64781,"Other specified infectious and parasitic diseases of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822098,647.93,"Unspecified infection or infestation of mother, antepartum condition or complication",ICD9CM,09,FALSE
44822098,64793,"Unspecified infection or infestation of mother, antepartum condition or complication",ICD9CM,09,TRUE
44822099,648.03,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",ICD9CM,09,FALSE
44822099,64803,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",ICD9CM,09,TRUE
44822100,648.10,"Thyroid dysfunction of mother, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822100,64810,"Thyroid dysfunction of mother, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822101,648.20,"Anemia of mother, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822101,64820,"Anemia of mother, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822102,648.30,"Drug dependence of mother, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822102,64830,"Drug dependence of mother, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822103,648.70,"Bone and joint disorders of back, pelvis, and lower limbs of mother, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822103,64870,"Bone and joint disorders of back, pelvis, and lower limbs of mother, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822104,648.81,"Abnormal glucose tolerance of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822104,64881,"Abnormal glucose tolerance of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822105,648.9,"Other current conditions complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44822105,6489,"Other current conditions complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,TRUE
44822106,649.0,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44822106,6490,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,TRUE
44822107,649.13,"Obesity complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",ICD9CM,09,FALSE
44822107,64913,"Obesity complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",ICD9CM,09,TRUE
44822108,649.51,"Spotting complicating pregnancy, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822108,64951,"Spotting complicating pregnancy, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822109,649.53,"Spotting complicating pregnancy, antepartum condition or complication",ICD9CM,09,FALSE
44822109,64953,"Spotting complicating pregnancy, antepartum condition or complication",ICD9CM,09,TRUE
44822110,652,Malposition and malpresentation of fetus,ICD9CM,09,FALSE
44822111,652.00,"Unstable lie, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822111,65200,"Unstable lie, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822112,652.13,"Breech or other malpresentation successfully converted to cephalic presentation, antepartum condition or complication",ICD9CM,09,FALSE
44822112,65213,"Breech or other malpresentation successfully converted to cephalic presentation, antepartum condition or complication",ICD9CM,09,TRUE
44822113,652.41,"Face or brow presentation, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822113,65241,"Face or brow presentation, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822114,652.60,"Multiple gestation with malpresentation of one fetus or more, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822114,65260,"Multiple gestation with malpresentation of one fetus or more, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822115,653.2,"Inlet contraction of pelvis in pregnancy, labor, and delivery",ICD9CM,09,FALSE
44822115,6532,"Inlet contraction of pelvis in pregnancy, labor, and delivery",ICD9CM,09,TRUE
44822116,653.33,"Outlet contraction of pelvis, antepartum condition or complication",ICD9CM,09,FALSE
44822116,65333,"Outlet contraction of pelvis, antepartum condition or complication",ICD9CM,09,TRUE
44822117,653.70,"Other fetal abnormality causing disproportion, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822117,65370,"Other fetal abnormality causing disproportion, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822118,654.10,"Tumors of body of uterus, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822118,65410,"Tumors of body of uterus, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822119,654.11,"Tumors of body of uterus, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822119,65411,"Tumors of body of uterus, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822120,654.21,"Previous cesarean delivery, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822120,65421,"Previous cesarean delivery, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822121,654.30,"Retroverted and incarcerated gravid uterus, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822121,65430,"Retroverted and incarcerated gravid uterus, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822122,654.42,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, delivered, with mention of postpartum complication",ICD9CM,09,FALSE
44822122,65442,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, delivered, with mention of postpartum complication",ICD9CM,09,TRUE
44822123,654.82,"Congenital or acquired abnormality of vulva, delivered, with mention of postpartum complication",ICD9CM,09,FALSE
44822123,65482,"Congenital or acquired abnormality of vulva, delivered, with mention of postpartum complication",ICD9CM,09,TRUE
44822124,655.41,"Suspected damage to fetus from other disease in the mother, affecting management of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822124,65541,"Suspected damage to fetus from other disease in the mother, affecting management of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822125,655.70,"Decreased fetal movements, affecting management of mother, unspecified as to episode of care",ICD9CM,09,FALSE
44822125,65570,"Decreased fetal movements, affecting management of mother, unspecified as to episode of care",ICD9CM,09,TRUE
44822126,656.10,"Rhesus isoimmunization, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822126,65610,"Rhesus isoimmunization, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822127,656.80,"Other specified fetal and placental problems, affecting management of mother, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822127,65680,"Other specified fetal and placental problems, affecting management of mother, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822128,656.91,"Unspecified fetal and placental problem, affecting management of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822128,65691,"Unspecified fetal and placental problem, affecting management of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822129,658.03,"Oligohydramnios, antepartum condition or complication",ICD9CM,09,FALSE
44822129,65803,"Oligohydramnios, antepartum condition or complication",ICD9CM,09,TRUE
44822130,658.4,Infection of amniotic cavity,ICD9CM,09,FALSE
44822130,6584,Infection of amniotic cavity,ICD9CM,09,TRUE
44822131,658.9,Unspecified problem associated with amniotic cavity and membranes,ICD9CM,09,FALSE
44822131,6589,Unspecified problem associated with amniotic cavity and membranes,ICD9CM,09,TRUE
44822132,659.30,"Generalized infection during labor, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822132,65930,"Generalized infection during labor, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822133,659.8,Other specified indications for care or intervention related to labor and delivery,ICD9CM,09,FALSE
44822133,6598,Other specified indications for care or intervention related to labor and delivery,ICD9CM,09,TRUE
44822134,661.01,"Primary uterine inertia, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822134,66101,"Primary uterine inertia, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822135,661.10,"Secondary uterine inertia, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822135,66110,"Secondary uterine inertia, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822136,661.2,Other and unspecified uterine inertia,ICD9CM,09,FALSE
44822136,6612,Other and unspecified uterine inertia,ICD9CM,09,TRUE
44822137,661.23,"Other and unspecified uterine inertia, antepartum condition or complication",ICD9CM,09,FALSE
44822137,66123,"Other and unspecified uterine inertia, antepartum condition or complication",ICD9CM,09,TRUE
44822138,661.3,Precipitate labor,ICD9CM,09,FALSE
44822138,6613,Precipitate labor,ICD9CM,09,TRUE
44822139,662.1,"Prolonged labor, unspecified",ICD9CM,09,FALSE
44822139,6621,"Prolonged labor, unspecified",ICD9CM,09,TRUE
44822140,663.21,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822140,66321,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822141,663.61,"Vascular lesions of cord complicating labor and delivery, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822141,66361,"Vascular lesions of cord complicating labor and delivery, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822142,664.9,Unspecified trauma to perineum and vulva during delivery,ICD9CM,09,FALSE
44822142,6649,Unspecified trauma to perineum and vulva during delivery,ICD9CM,09,TRUE
44822147,669,"Other complications of labor and delivery, not elsewhere classified",ICD9CM,09,FALSE
44822148,669.6,"Breech extraction, without mention of indication",ICD9CM,09,FALSE
44822148,6696,"Breech extraction, without mention of indication",ICD9CM,09,TRUE
44822149,669.80,"Other complications of labor and delivery, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822149,66980,"Other complications of labor and delivery, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822150,671.10,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44822150,67110,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44822151,671.2,Superficial thrombophlebitis in pregnancy and the puerperium,ICD9CM,09,FALSE
44822151,6712,Superficial thrombophlebitis in pregnancy and the puerperium,ICD9CM,09,TRUE
44822154,674.5,Peripartum cardiomyopathy,ICD9CM,09,FALSE
44822154,6745,Peripartum cardiomyopathy,ICD9CM,09,TRUE
44822155,675.1,Abscess of breast associated with childbirth,ICD9CM,09,FALSE
44822155,6751,Abscess of breast associated with childbirth,ICD9CM,09,TRUE
44822156,675.91,"Unspecified infection of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822156,67591,"Unspecified infection of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822157,676.11,"Cracked nipple associated with childbirth, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822157,67611,"Cracked nipple associated with childbirth, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822158,676.33,"Other and unspecified disorder of breast associated with childbirth, antepartum condition or complication",ICD9CM,09,FALSE
44822158,67633,"Other and unspecified disorder of breast associated with childbirth, antepartum condition or complication",ICD9CM,09,TRUE
44822159,676.61,"Galactorrhea associated with childbirth, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44822159,67661,"Galactorrhea associated with childbirth, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
44822268,760.75,Cocaine affecting fetus or newborn via placenta or breast milk,ICD9CM,09,FALSE
44822268,76075,Cocaine affecting fetus or newborn via placenta or breast milk,ICD9CM,09,TRUE
44822772,V91.21,"Quadruplet gestation, with two or more monochorionic fetuses",ICD9CM,09,FALSE
44822772,V9121,"Quadruplet gestation, with two or more monochorionic fetuses",ICD9CM,09,TRUE
44823216,633.11,Tubal pregnancy with intrauterine pregnancy,ICD9CM,09,FALSE
44823216,63311,Tubal pregnancy with intrauterine pregnancy,ICD9CM,09,TRUE
44823217,634,Spontaneous abortion,ICD9CM,09,FALSE
44823218,634.01,"Spontaneous abortion, complicated by genital tract and pelvic infection, incomplete",ICD9CM,09,FALSE
44823218,63401,"Spontaneous abortion, complicated by genital tract and pelvic infection, incomplete",ICD9CM,09,TRUE
44823219,634.2,Spontaneous abortion complicated by damage to pelvic organs or tissues,ICD9CM,09,FALSE
44823219,6342,Spontaneous abortion complicated by damage to pelvic organs or tissues,ICD9CM,09,TRUE
44823220,634.6,Spontaneous abortion complicated by embolism,ICD9CM,09,FALSE
44823220,6346,Spontaneous abortion complicated by embolism,ICD9CM,09,TRUE
44823221,634.80,"Spontaneous abortion, with unspecified complication, unspecified",ICD9CM,09,FALSE
44823221,63480,"Spontaneous abortion, with unspecified complication, unspecified",ICD9CM,09,TRUE
44823222,635.11,"Legally induced abortion, complicated by delayed or excessive hemorrhage, incomplete",ICD9CM,09,FALSE
44823222,63511,"Legally induced abortion, complicated by delayed or excessive hemorrhage, incomplete",ICD9CM,09,TRUE
44823223,636.10,"Illegally induced abortion, complicated by delayed or excessive hemorrhage, unspecified",ICD9CM,09,FALSE
44823223,63610,"Illegally induced abortion, complicated by delayed or excessive hemorrhage, unspecified",ICD9CM,09,TRUE
44823224,636.61,"Illegally induced abortion, complicated by embolism, incomplete",ICD9CM,09,FALSE
44823224,63661,"Illegally induced abortion, complicated by embolism, incomplete",ICD9CM,09,TRUE
44823225,636.80,"Illegally induced abortion, with unspecified complication, unspecified",ICD9CM,09,FALSE
44823225,63680,"Illegally induced abortion, with unspecified complication, unspecified",ICD9CM,09,TRUE
44823226,637.72,"Unspecified abortion, with other specified complications, complete",ICD9CM,09,FALSE
44823226,63772,"Unspecified abortion, with other specified complications, complete",ICD9CM,09,TRUE
44823227,637.90,"Unspecified abortion, without mention of complication, unspecified",ICD9CM,09,FALSE
44823227,63790,"Unspecified abortion, without mention of complication, unspecified",ICD9CM,09,TRUE
44823228,639.6,Embolism following abortion or ectopic and molar pregnancies,ICD9CM,09,FALSE
44823228,6396,Embolism following abortion or ectopic and molar pregnancies,ICD9CM,09,TRUE
44823232,643,Excessive vomiting in pregnancy,ICD9CM,09,FALSE
44823233,643.8,Other vomiting complicating pregnancy,ICD9CM,09,FALSE
44823233,6438,Other vomiting complicating pregnancy,ICD9CM,09,TRUE
44823234,643.80,"Other vomiting complicating pregnancy, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44823234,64380,"Other vomiting complicating pregnancy, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44823235,645.13,"Post term pregnancy, antepartum condition or complication",ICD9CM,09,FALSE
44823235,64513,"Post term pregnancy, antepartum condition or complication",ICD9CM,09,TRUE
44823236,646.1,"Edema or excessive weight gain in pregnancy, without mention of hypertension",ICD9CM,09,FALSE
44823236,6461,"Edema or excessive weight gain in pregnancy, without mention of hypertension",ICD9CM,09,TRUE
44823237,646.93,"Unspecified complication of pregnancy, antepartum condition or complication",ICD9CM,09,FALSE
44823237,64693,"Unspecified complication of pregnancy, antepartum condition or complication",ICD9CM,09,TRUE
44823238,647.03,"Syphilis of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",ICD9CM,09,FALSE
44823238,64703,"Syphilis of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",ICD9CM,09,TRUE
44823240,647.5,"Rubella complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44823240,6475,"Rubella complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,TRUE
44823241,647.50,"Rubella in the mother, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44823241,64750,"Rubella in the mother, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44823242,647.8,"Other specified infectious and parasitic diseases complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44823242,6478,"Other specified infectious and parasitic diseases complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,TRUE
44823243,648.14,"Thyroid dysfunction of mother, postpartum condition or complication",ICD9CM,09,FALSE
44823243,64814,"Thyroid dysfunction of mother, postpartum condition or complication",ICD9CM,09,TRUE
44823244,648.3,"Drug dependence complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44823244,6483,"Drug dependence complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,TRUE
44823245,648.34,"Drug dependence of mother, postpartum condition or complication",ICD9CM,09,FALSE
44823245,64834,"Drug dependence of mother, postpartum condition or complication",ICD9CM,09,TRUE
44823246,648.8,"Abnormal glucose tolerance of mother, complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44823246,6488,"Abnormal glucose tolerance of mother, complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,TRUE
44823247,648.82,"Abnormal glucose tolerance of mother, delivered, with mention of postpartum complication",ICD9CM,09,FALSE
44823247,64882,"Abnormal glucose tolerance of mother, delivered, with mention of postpartum complication",ICD9CM,09,TRUE
44823248,649.20,"Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44823248,64920,"Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44823249,649.44,"Epilepsy complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication",ICD9CM,09,FALSE
44823249,64944,"Epilepsy complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication",ICD9CM,09,TRUE
44823250,649.60,"Uterine size date discrepancy, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44823250,64960,"Uterine size date discrepancy, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44823251,651,Multiple gestation,ICD9CM,09,FALSE
44823252,651.1,Triplet pregnancy,ICD9CM,09,FALSE
44823252,6511,Triplet pregnancy,ICD9CM,09,TRUE
44823253,651.3,Twin pregnancy with fetal loss and retention of one fetus,ICD9CM,09,FALSE
44823253,6513,Twin pregnancy with fetal loss and retention of one fetus,ICD9CM,09,TRUE
44823254,651.4,Triplet pregnancy with fetal loss and retention of one or more fetus (es),ICD9CM,09,FALSE
44823254,6514,Triplet pregnancy with fetal loss and retention of one or more fetus (es),ICD9CM,09,TRUE
44823255,651.63,"Other multiple pregnancy with fetal loss and retention of one or more fetus(es), antepartum condition or complication",ICD9CM,09,FALSE
44823255,65163,"Other multiple pregnancy with fetal loss and retention of one or more fetus(es), antepartum condition or complication",ICD9CM,09,TRUE
44823256,652.1,Breech or other malpresentation successfully converted to cephalic presentation,ICD9CM,09,FALSE
44823256,6521,Breech or other malpresentation successfully converted to cephalic presentation,ICD9CM,09,TRUE
44823257,652.5,High fetal head at term,ICD9CM,09,FALSE
44823257,6525,High fetal head at term,ICD9CM,09,TRUE
